time,power
6:00:03,     0.000
6:00:06,     0.000
6:00:09,     0.000
6:00:12,     0.000
6:00:15,     0.000
6:00:18,     0.000
6:00:21,     0.000
6:00:24,     0.000
6:00:27,     0.000
6:00:30,     0.000
6:00:33,     0.000
6:00:36,     0.000
6:00:39,     0.000
6:00:42,     0.000
6:00:45,     0.000
6:00:48,     0.000
6:00:51,     0.000
6:00:54,     0.000
6:00:57,     0.000
6:01:00,     0.000
6:01:03,     0.000
6:01:06,     0.000
6:01:10,     0.000
6:01:13,     0.000
6:01:16,     0.000
6:01:19,     0.000
6:01:22,     0.000
6:01:25,     0.000
6:01:28,     0.000
6:01:31,     0.000
6:01:34,     0.000
6:01:37,     0.000
6:01:40,     0.000
6:01:43,     0.000
6:01:46,     0.000
6:01:49,     0.000
6:01:52,     0.000
6:01:55,     0.000
6:01:58,     0.000
6:02:01,     0.000
6:02:04,     0.000
6:02:07,     0.000
6:02:10,     0.000
6:02:13,     0.000
6:02:17,     0.000
6:02:20,     0.000
6:02:23,     0.000
6:02:26,     0.000
6:02:29,     0.000
6:02:32,     0.000
6:02:35,     0.000
6:02:38,     0.000
6:02:41,     0.000
6:02:44,     0.000
6:02:47,     0.000
6:02:50,     0.000
6:02:53,     0.000
6:02:56,     0.000
6:02:59,     0.000
6:03:02,     0.000
6:03:05,     0.000
6:03:08,     0.000
6:03:11,     0.000
6:03:15,     0.000
6:03:18,     0.000
6:03:21,     0.000
6:03:24,     0.000
6:03:27,     0.000
6:03:30,     0.000
6:03:33,     0.000
6:03:36,     0.000
6:03:39,     0.000
6:03:42,     0.000
6:03:45,     0.000
6:03:48,     0.000
6:03:51,     0.000
6:03:54,     0.000
6:03:57,     0.000
6:04:00,     0.000
6:04:03,     0.000
6:04:06,     0.000
6:04:09,     0.000
6:04:12,     0.000
6:04:15,     0.000
6:04:18,     0.000
6:04:22,     0.000
6:04:25,     0.000
6:04:28,     0.000
6:04:31,     0.000
6:04:34,     0.000
6:04:37,     0.000
6:04:40,     0.000
6:04:43,     0.000
6:04:46,     0.000
6:04:49,     0.000
6:04:52,     0.000
6:04:55,     0.000
6:04:58,     0.000
6:05:01,     0.000
6:05:04,     0.000
6:05:07,     0.000
6:05:10,     0.000
6:05:13,     0.000
6:05:16,     0.000
6:05:19,     0.000
6:05:22,     0.000
6:05:25,     0.000
6:05:29,     0.000
6:05:32,     0.000
6:05:35,     0.000
6:05:38,     0.000
6:05:41,     0.000
6:05:44,     0.000
6:05:47,     0.000
6:05:50,     0.000
6:05:53,     0.000
6:05:56,     0.000
6:05:59,     0.000
6:06:02,     0.000
6:06:05,     0.000
6:06:08,     0.000
6:06:11,     0.000
6:06:14,     0.000
6:06:17,     0.000
6:06:20,     0.000
6:06:23,     0.000
6:06:26,     0.000
6:06:29,     0.000
6:06:32,     0.000
6:06:36,     0.000
6:06:39,     0.000
6:06:42,     0.000
6:06:45,     0.000
6:06:48,     0.000
6:06:51,     0.000
6:06:54,     0.000
6:06:57,     0.000
6:07:00,     0.000
6:07:03,     0.000
6:07:06,     0.000
6:07:09,     0.000
6:07:12,     0.000
6:07:15,     0.000
6:07:18,     0.000
6:07:21,     0.000
6:07:24,     0.000
6:07:27,     0.000
6:07:30,     0.000
6:07:33,     0.000
6:07:36,     0.000
6:07:39,     0.000
6:07:42,     0.000
6:07:46,     0.000
6:07:49,     0.000
6:07:52,     0.000
6:07:55,     0.000
6:07:58,     0.000
6:08:01,     0.000
6:08:04,     0.000
6:08:07,     0.000
6:08:10,     0.000
6:08:13,     0.000
6:08:16,     0.000
6:08:19,     0.000
6:08:22,     0.000
6:08:25,     0.000
6:08:28,     0.000
6:08:31,     1.460
6:08:34,     0.000
6:08:37,     0.000
6:08:40,     0.000
6:08:43,     0.000
6:08:47,     0.000
6:08:50,     0.000
6:08:53,     0.000
6:08:56,     0.000
6:08:59,     0.000
6:09:02,     0.000
6:09:05,     0.000
6:09:08,     0.000
6:09:11,     0.000
6:09:14,     0.000
6:09:17,     0.000
6:09:20,     0.000
6:09:23,     0.000
6:09:26,     0.000
6:09:29,     0.000
6:09:32,     0.000
6:09:35,     0.000
6:09:38,     0.000
6:09:41,     0.000
6:09:44,     0.000
6:09:47,     0.000
6:09:50,     0.000
6:09:53,     0.000
6:09:57,     0.000
6:10:00,     0.000
6:10:03,     0.000
6:10:06,     1.460
6:10:09,     0.000
6:10:12,     0.000
6:10:15,     0.000
6:10:18,     0.000
6:10:21,     0.000
6:10:24,     0.000
6:10:27,     0.000
6:10:30,     0.000
6:10:33,     0.000
6:10:36,     0.000
6:10:39,     0.000
6:10:42,     0.000
6:10:45,     0.000
6:10:48,     0.000
6:10:51,     0.000
6:10:54,     0.000
6:10:57,     0.000
6:11:00,     0.000
6:11:04,     0.000
6:11:07,     0.000
6:11:10,     0.000
6:11:13,     0.000
6:11:16,     0.000
6:11:19,     0.000
6:11:22,     0.000
6:11:25,     0.000
6:11:28,     0.000
6:11:31,     0.000
6:11:34,     0.000
6:11:37,     0.000
6:11:40,     0.000
6:11:43,     0.000
6:11:46,     0.000
6:11:49,     0.000
6:11:52,     0.000
6:11:55,     0.000
6:11:58,     0.000
6:12:01,     0.000
6:12:04,     0.000
6:12:07,     0.000
6:12:10,     0.000
6:12:14,     0.000
6:12:17,     0.000
6:12:20,     0.000
6:12:23,     0.000
6:12:26,     0.000
6:12:29,     0.000
6:12:32,     0.000
6:12:35,     0.000
6:12:38,     0.000
6:12:41,     0.000
6:12:44,     0.000
6:12:47,     0.000
6:12:50,     0.000
6:12:53,     0.000
6:12:56,     0.000
6:12:59,     0.000
6:13:02,     0.000
